,0,1,2,3,4,5
0,0.7280329593760655,0.5641683242012272,1.0269413865091517,0.8396940088458706,1.0269413865091517,1.669322709163347
1,0.3577979267371112,0.3762188737719423,0.3673753160372617,0.12873448406464316,0.1905280441708761,0.2564476821803572
2,0.20383200696001924,0.2812238183754765,0.254976894919716,0.26156132747504945,0.235530546457565,0.2278948677229109
3,0.2190091620667276,0.22137376371736495,0.1967155237827345,0.23617906362710706,0.18532764513274613,0.2778265303409422
4,0.2218555873707444,0.22653645423669455,0.2319111792207147,0.26354188844822235,0.23029906237065778,0.2902596844424763
5,0.1992196222288194,0.20455654177177718,0.1925949595746057,0.19877766455513668,0.202154229804004,0.2194487847096056
6,-0.17226679280835622,0.017671061879074745,0.06345196306404732,-0.31331278365950677,-0.010936549728221445,0.5931579703895355
7,-0.5018145667351519,-0.43493159474389753,-0.4722274645069614,-0.2616025403462571,-0.30422855985255826,0.29213342300224987
8,-0.2510686105635911,-0.26619225444435923,-0.26805643297302917,-0.1403665980630714,-0.12037761588599039,0.18978427515713436
9,0.13931503148802005,0.17438634490661808,0.10520293377117884,0.15409912379743407,0.1733594482659795,0.24849585391452478
10,0.22181378883227953,0.22121768665916863,0.1851695091371366,0.20533180374994853,0.24581115901446982,0.2639882859379521
11,0.2346203980617667,0.2440111169792405,0.24223015923026403,0.2494234058546858,0.2561264352267094,0.224507803403049
12,0.951188314333818,0.9659618970623312,0.9899972202848191,0.2807675232086577,0.9411758192784758,0.0
13,0.6063132433561818,0.43170988624728257,0.4731903390352066,0.33231932040375867,0.35679830573571025,0.31450110631623107
14,0.4871308466346542,0.5253701855200401,0.3891520051705506,0.5248442685603507,0.2899745855706668,0.03306012608805098
15,0.29741024735948396,0.2628345218688095,0.26092196946188984,0.20764719728864733,0.34735270081788694,0.23211391431022554
16,0.28798395066643145,0.28182726672998104,0.24083402632532747,0.1859237198849768,0.3174367116565857,0.19457298315481641
17,0.05219423613130014,0.04555656974669309,0.06514011789745289,0.036365504394319625,0.04984327638429065,0.038447458095648424
18,0.7042907386868573,0.19977013582472858,-0.14430785676109037,0.367183324425441,-0.14430785676109026,0.10422234099412075
19,1.3945883551792586,1.0593477209947881,0.38921804441297203,0.7592603719395297,0.5225442365545592,1.1012400750460918
20,0.933111670506446,0.9444722422149665,0.8490738733188574,1.0276174596126189,0.9663549503841391,0.7380384992128153
21,0.6142598455830655,0.5638104171375014,0.5604926277614453,0.4545148645774302,0.4318772412377183,0.21363474290094553
22,0.30644006305400984,0.2692649434809453,0.2387235622407471,0.20328270690019745,0.09637775230232504,0.038073588499466515
23,0.0282484970047987,0.025593077480722926,0.01641648700625553,0.034030567533448686,0.0035684925408632218,0.018077542139517178
24,-0.20522103052727458,-0.61516541039826,-0.2457937657018775,-0.6539677950375293,-0.7616482896124812,-0.3380905226970786
25,-0.42688461272507916,-0.48291350939856414,-0.18502973096805797,-0.478419223144361,-0.46369610955338136,-0.5804133261352458
26,-0.5475080284227815,-0.39120749851533376,-0.4085892949114872,-0.4604746926362556,-0.519526861154238,-0.5479607493012266
27,-0.26823207233248325,-0.25951440062011044,-0.16255779473420195,-0.21504644010463048,-0.1655681191250743,-0.13236415730597018
28,-0.12810190653018505,-0.15330254841571667,-0.08490077284846076,-0.1209203151629662,-0.09092658577119728,-0.07502666461098673
29,0.12982312411189056,0.11855048872792273,0.12721247907796607,0.11624487878964751,0.12227994360336947,0.1339183841269238
30,-0.17036474746035202,-0.4886727153578786,-0.45712151031465353,-0.06077485389728288,-0.08567897505893618,0.19512588316719537
31,-0.2847935012793803,-0.5147009106835403,-0.386641303769647,-0.4470049372240327,-0.18271769005693517,-0.24824688605472478
32,-0.24048250000896876,-0.29626085703958427,-0.3145888439713921,-0.3100097099966572,-0.29128721609264097,-0.3727978274783892
33,0.0017356597917097538,-0.057815549246588716,-0.02119971212785776,-0.005154235022969633,-0.12073760347515083,-0.12325791241293893
34,0.047480851125927925,0.022608476537144817,0.020101516500357297,0.024531659972500064,-0.028536440034322208,-0.06767877994092819
35,-0.0647934291779283,-0.06982045911572587,-0.07671783952291178,-0.10213815347311761,-0.07795078172460712,-0.09225452579232007
36,0.5307069736804102,1.2263313496149855,-0.08850212041167449,0.017202348524648636,0.4953993334518234,-0.02867687046221301
37,0.15867734598229744,0.09760490675168221,-0.17901721510672253,-0.045665001945159656,0.060672362448880524,-0.06208258550232959
38,0.01522138188845834,0.0950432931768419,-0.13745805367417596,-0.032694233688407626,-0.012477854539546862,-0.1060649944415546
39,-0.07203455361083644,-0.0030473060048746836,-0.09528765384708138,-0.06907937596395097,-0.03543088999999022,-0.07303090371264231
40,-0.08625114272931433,-0.06672182391206638,-0.10054432846286732,-0.11091432299953186,-0.08965678755917383,-0.11480307688369262
41,-0.19307064000282614,-0.20293478206465143,-0.20230111864761302,-0.19968608319360914,-0.1964724286588595,-0.19618769445101425
42,-0.0035464102017639387,0.46652511889669057,-0.22798781911075805,0.11909532170785386,0.42170228292125045,-0.026631158455392767
43,0.2605006726888568,0.37752477738154067,0.18020036369020676,0.19384735971622535,0.36005976030806774,0.4045327162865797
44,0.38682497393255333,0.25870085009847266,0.210305394380089,0.2983487429529923,0.3213287326237162,0.48996596343567855
45,0.501039500358885,0.5219766988823158,0.4555870884529756,0.48163429572091854,0.46922811628841377,0.4635467718630739
46,0.48226490797430976,0.5181081188115788,0.4620679134216912,0.4754184481525643,0.4784578768492411,0.465950603484796
47,0.39207437305657167,0.41074459100235083,0.40762501938187,0.4131393223526023,0.4087118207983653,0.3787101209751518
48,0.583672112437726,1.1425952640178845,0.8918838512535598,0.4104687911937086,0.6411098373580937,0.6411098373580937
49,0.08320282515193833,0.219627805887868,0.11703521109307813,0.11330583460250465,0.07621348530337535,0.11818958534390189
50,0.03914154327282393,0.13431957607241607,0.07835468379241783,0.08830695906393715,0.08771406094136891,0.10333170069513997
51,0.09588599983688617,0.11880155097039924,0.1078768648162709,0.12058120780222148,0.09452626619427251,0.07965567145620978
52,0.07847053901183543,0.11716342619432796,0.10851841362275527,0.10769927862268003,0.12702526668759306,0.1280403589347492
53,0.13855907705762838,0.14781759149470353,0.14438251451200057,0.15436603121410641,0.1392871418814372,0.13825676514417173
54,-0.017130648572716733,0.366289759005908,0.0983960994040074,0.8109490629427398,-0.07780678842284772,0.9638508227733946
55,0.22269314509970672,0.25865971277720545,0.3701397074127122,0.33394717027251697,0.33270365728299844,0.3741782918700629
56,0.383396407828406,0.38712298474058127,0.5320016530608522,0.32109908832077605,0.29216097712196887,0.3159823675973945
57,0.21786124250179806,0.14204360125606197,0.23185313881453307,0.09358153972844185,0.09119192068504045,0.08915699704962265
58,0.22426297166660847,0.223645466092681,0.21555158469157898,0.24547736572394063,0.2276969169105174,0.1584895051119004
59,0.19968420880468085,0.20754415898398593,0.20660197740696473,0.21367758267777415,0.22154453559637544,0.22796012475592997
60,0.21432425646895004,0.35112546588989657,1.072011155781642,0.6885224329340545,0.966679009362688,0.4901465023030209
61,0.09153376971556915,0.2304490574871878,-0.014367588150175914,0.3301357069820261,0.21781438630317007,-0.04174469038990658
62,0.0010770434490057212,0.08409505022315034,-0.04674015881175342,0.18684408254967022,0.10521668097172454,-0.13296090825163598
63,0.04709317322534479,0.030984618960738786,0.026582313992124407,0.06584070916179319,0.04896459336253289,0.021083568562954014
64,0.09342750003844102,0.07635881743913275,0.06732469041081846,0.07385891201012851,0.0870315611729604,0.08239178838943473
65,0.1468563067056834,0.14206652428078903,0.1431989035295942,0.14307449425587015,0.1453099405876983,0.14717725741335763
66,-0.5151273027737225,-0.6279253716030895,-0.3109981998252066,-0.526314389675751,-0.12256265993853033,0.0
67,0.22623422038065755,0.20953204285330873,0.2908680372313841,0.2046103459447819,0.44149809146670416,0.32916392965568564
68,0.20071464568534214,0.2692574944463737,0.2805305534284688,0.08573420656831088,0.22729930088456518,0.18624610019044807
69,0.10430387410618458,0.08977170330652307,0.028126832904028065,0.08214919587159164,0.0638986886512174,0.04303337316741329
70,0.05406872883907532,0.026752689700223042,0.0008444057236531854,0.014002761874392533,0.02200917718995088,-0.0170363727136269
71,-0.013805949539268947,-0.015629070900860964,-0.018200148044599795,-0.015370697359069374,-0.02337111407822312,-0.023614709048051297
72,-0.808153177468217,-0.6536155531574583,-0.596749937713076,-0.5810624532836349,-0.5603062628515849,-0.21439181383066508
73,-0.5500911490525879,-0.4805715783877541,-0.5503959275119596,-0.464678745793646,-0.44678420361247306,-0.41519335068724794
74,-0.5719888780327849,-0.5316091261608569,-0.573167113987548,-0.4782824919482057,-0.5133372463176631,-0.4641806552495328
75,-0.49923698288356566,-0.5138834292367163,-0.5515470555550275,-0.4939322556019805,-0.4952291760980051,-0.5053339385406934
76,-0.47190136547939987,-0.468782716253347,-0.4590032269736335,-0.4442589543452753,-0.4446243680417017,-0.4515625957553957
77,-0.4371950882481128,-0.44003751763286814,-0.4410573611677292,-0.4379922444036558,-0.43734339030984937,-0.4457435052877847
78,-0.38904310337496617,-0.5483318787026507,-0.48437097284685227,-0.42365772113138167,-0.22980227523830332,0.09254430857750462
79,0.10269706340090745,-0.0845446132356622,0.011902569873858626,-0.1256695480348332,0.08514402095346707,0.10212931225934474
80,0.15184444406941688,0.0027833928572447153,0.11329025292883732,0.01811633930205936,0.0945603702845852,0.11945210846672571
81,0.16550388585247489,0.11855328952049526,0.13888837903585216,0.10299144415945038,0.1049823114303794,0.1458641797252711
82,0.19446848104728875,0.15789505422553685,0.17919187077229548,0.13551949264091379,0.16358390796696565,0.17740863441196897
83,0.45105578202365826,0.4448721408088403,0.43647336133951464,0.43320047359943215,0.4343904509235863,0.43087502174726766
84,0.2177412674930559,0.4570155277216894,0.1501128586442575,0.719658106895863,0.1501128586442575,0.864385342058031
85,0.3136932250577493,0.46107953203533825,0.43018209922908923,0.25579897049025324,0.45189112245348584,0.4375834085425432
86,0.2974123429211297,0.36771175881212015,0.28721438504584573,0.3603033537063225,0.36783763105657874,0.359664640750053
87,0.33431489247620494,0.3318620185993124,0.3069997558395743,0.26266022904347586,0.26559465858682274,0.34712016303208704
88,0.3141836985415467,0.2919864306851767,0.3096973095781501,0.2929601031514677,0.2801114071920736,0.3311887982805788
89,0.2413197631606161,0.23681154756119982,0.2510626132466036,0.2502872430305203,0.24492628572079211,0.26158489035499755
90,-0.2219523743614784,-0.09543564069293997,0.2906807126663131,-0.3684434093943061,0.013027904619014707,0.05635619418863547
91,0.07733102979545459,-0.1155144909441157,-0.0950325268928518,-0.13152644414181525,-0.14870589187915906,-0.05411374638735533
92,0.01800442980678496,-0.1033988869314858,-0.11507581123491806,-0.15973793386079693,-0.1337564946679567,-0.08461558020413229
93,0.008173176762109158,-0.0354975806525718,0.022791634746508027,-0.08542839624061493,-0.003421267497671021,-0.019448017425166886
94,-0.005779653600981094,-0.014876676677822664,0.042325332886364864,-0.03504259290342393,0.02501703007470879,0.02649075254682387
95,-0.034237792164036995,-0.01689640517153934,-0.011550186937067886,-0.014573649526452126,-0.01462526753668214,0.010006250564182917
96,0.33166961020772545,-0.22052796082067727,0.025785287515130095,0.0008263599108246922,-0.2704376059529111,-0.11317458377468159
97,0.4070120488660576,0.18706148512857812,0.16886488865378002,0.3493904694337906,0.05031886958754028,0.14650598396397418
98,0.3458531586830669,0.20299351181367387,0.10295402391055353,0.27204295040060344,-0.010817968578794801,0.08353840498621312
99,0.21835215278776077,0.20518433619381726,0.16257462388940946,0.2477843096055934,0.17769907358210646,0.146600182274502
100,0.1995891668998877,0.2075713974729405,0.17622380985695663,0.26767193429468517,0.18649400953587358,0.1671439488947819
101,0.15308133381444922,0.15867501473085288,0.1419015753193018,0.15937971412620988,0.14144284387394657,0.14548273746261886
102,0.5016510299261825,0.1728518741311682,0.479152079015039,-0.38616235715846425,-0.02007178134090304,0.005613127355564407
103,0.5741563670156993,0.25326866686667393,0.3345783919739491,-0.007247655185602553,0.2609053576552176,0.25631492793397315
104,0.3850116764275495,0.20160726786935212,0.45788528297554043,0.09866549945431702,0.3419096462038842,0.22173846619680782
105,0.23723573401876785,0.2030351972221316,0.24072823669374088,0.22416308769746185,0.257014635442947,0.27737864617701513
106,0.1902972898425883,0.1814319347817892,0.2208096561610804,0.2027249144569243,0.2179606245861292,0.2132383045618571
107,0.15303742060792858,0.14777160361219566,0.15351577333142918,0.14771106119717192,0.1461184269270437,0.14130395243904448
108,0.05232640865478122,0.19640564808810024,-0.12948497120553726,0.381970042895315,0.3375728940942777,0.27018229166666674
109,0.4392969911331299,0.31272897263681476,0.12950364540359738,0.308391158766933,0.0847718318484938,0.24666903713666155
110,0.2862267811643846,0.27276282318324085,0.20290030109285562,0.26114918212201,0.3147889394645824,0.2337322245668405
111,0.1347853222496338,0.11759942858577821,0.06413836855240507,0.11508593441438619,0.0775282220057969,0.13371082785965704
112,0.11381041602866238,0.10727993150866677,0.02996297329929476,0.07535769102744672,0.04671305347296828,0.11920214242420668
113,0.07518196075776373,0.0734792353823912,0.07923605955419144,0.07528975325014375,0.07441746562210994,0.10313296296293761
114,-0.45103698356240185,-0.3951886948615887,-0.33618534153187485,-0.4424031325162323,-0.5931578728562725,-0.16168783274457288
115,-0.15717208347842027,-0.24111416575733158,-0.11319611671903618,-0.3345443875283729,-0.1993885336861052,-0.01467553751248385
116,-0.12238466340614507,-0.14423610289643873,-0.16503125204439695,-0.21537790025271863,-0.16417797642340903,-0.014120236607434
117,-0.011083367458164739,-0.022231560099402303,-0.05115069732645605,-0.05928645887060924,-0.11046303582219541,-0.10855104096992263
118,-0.024009155957892436,-0.024987013376777223,-0.038982629475701414,-0.05679824078571394,-0.08805313884893773,-0.08348311877112269
119,-0.10482477652122912,-0.09404029527639235,-0.09331546561788995,-0.09068375426891195,-0.11093572813769914,-0.10796503797999046
120,0.7090933588813226,0.06804143236421001,0.5598299700200051,0.35599048391448873,0.08916428047336189,0.40286201022146506
121,0.2710256599951866,0.3920330614914851,0.35714089073630073,0.6343340219841727,0.4481675310668436,0.6284801281066179
122,0.27253990760555835,0.3375560238907429,0.2154862491327718,0.43583298097396916,0.2363534622734318,0.3638935615308565
123,0.19171937769972636,0.16588638833740865,0.15934597942408946,0.17340620435993337,0.09786050421967873,0.17489669013801556
124,0.1483296241246428,0.14393915342692543,0.15848705783119632,0.15266926860077534,0.08914652453960326,0.17979432530568662
125,0.1984319318784742,0.19683948882184255,0.20251768325359,0.1990649528891686,0.1779700991061559,0.20041659548274682
126,0.6773169300445057,0.42557400739357343,1.0272260608073598,1.153309729262547,1.260099319070851,1.260099319070851
127,0.4714572764598235,0.48522741667628266,0.6120736998564686,0.4362601167350235,0.7018241457711647,0.3942995893555856
128,0.3347498204165691,0.32518320872820783,0.32298330666092934,0.20962568646423718,0.3406039903902205,0.360261307255064
129,0.3078358342739944,0.28158483503464593,0.29986556929885344,0.28101229967914687,0.303239276006805,0.2677967868204876
130,0.28241257414040044,0.2703584303243136,0.30162217004228786,0.284128188976726,0.2786857697679359,0.29031210023205345
131,0.25222066491012884,0.2500068484643292,0.26413257195081496,0.2495023798209164,0.25447803284391446,0.24456092272947183
132,-0.5358807218934283,-0.4103440545770395,-0.1884012188036932,-0.4936012438703504,-0.37702839884982686,-0.4936012438703503
133,-0.2152991978835126,-0.20201671764650242,-0.20116472783278205,-0.15744974699395453,-0.1943585154619405,-0.3193709908703469
134,-0.20277686441438292,-0.1721954170702319,-0.1569893897877409,-0.15488558625844917,-0.15541109730099878,-0.20655660245332208
135,-0.08635194716281436,-0.07975751789343821,-0.03676570764380238,-0.11154066905988924,-0.053715423478714275,-0.07873959351290416
136,-0.08963843905509516,-0.06933553945872606,-0.0708787427953097,-0.08813498961920829,-0.07200805864211757,-0.08237637215465554
137,-0.0801012263659232,-0.07962289266708056,-0.07731681904157006,-0.07896761218025206,-0.07881179496455948,-0.0800884450244862
138,0.3475209666509047,0.11920806734001399,-0.16400952678870862,0.26665365456948753,0.6294240424497044,0.7070835992342055
139,0.3766803333277857,0.22818941816942817,0.013202831693285955,0.21308230041355514,0.1760386150532396,0.44143533102031984
140,0.18235301953656902,0.05334258741184361,0.027753564838355782,-0.05455458748220354,0.009003725182639144,0.1593874341604382
141,0.136179376223583,0.08950643084866128,0.10847526609597269,0.08435953029394327,0.09014359715963427,0.11288090178845933
142,0.15875822974204468,0.1363456713410005,0.16677366982373054,0.15160236715050734,0.14931096566021118,0.15293304711318245
143,0.17564159778446986,0.1702633501754871,0.1775697692006193,0.17919176988947694,0.17458981627865344,0.1665532421279834
